"","ID","age","job","marital","education","default","balance","housing","loan","contact","day","month","campaign","pdays","previous","poutcome","y"
"260",27824,34,"unknown","single","secondary","no",859,"no","no","cellular",28,"jan",1,-1,0,"unknown","yes"
"261",32134,36,"self-employed","married","tertiary","no",11387,"no","no","cellular",15,"apr",1,-1,0,"unknown","no"
"262",5543,44,"management","divorced","tertiary","no",5773,"no","no","unknown",23,"may",6,-1,0,"unknown","yes"
"263",13982,32,"technician","married","secondary","no",305,"yes","yes","cellular",10,"jul",4,-1,0,"unknown","no"
"264",42510,59,"management","married","primary","no",8334,"no","no","cellular",17,"dec",4,182,2,"other","no"
"265",22475,52,"housemaid","married","primary","no",335,"no","no","cellular",22,"aug",5,-1,0,"unknown","no"
"266",6079,38,"entrepreneur","single","tertiary","no",-281,"yes","no","unknown",27,"may",16,-1,0,"unknown","no"
"267",39069,24,"services","married","secondary","no",1354,"yes","yes","cellular",18,"may",2,-1,0,"unknown","no"
"268",9216,37,"unknown","married","primary","no",808,"no","no","unknown",5,"jun",2,-1,0,"unknown","no"
"269",41575,46,"management","married","tertiary","no",273,"yes","no","cellular",15,"sep",1,105,3,"failure","yes"
"270",39853,41,"management","married","tertiary","no",611,"no","no","cellular",2,"jun",1,-1,0,"unknown","yes"
"271",6126,34,"services","single","secondary","no",-92,"yes","no","unknown",27,"may",1,-1,0,"unknown","no"
"272",35294,25,"blue-collar","single","secondary","no",-392,"yes","no","cellular",7,"may",1,-1,0,"unknown","no"
"273",20372,39,"technician","married","secondary","no",3663,"no","no","cellular",11,"aug",3,-1,0,"unknown","no"
"274",6100,38,"blue-collar","married","primary","no",27,"yes","no","unknown",27,"may",4,-1,0,"unknown","no"
"275",39780,46,"technician","single","secondary","no",5862,"no","no","cellular",1,"jun",1,-1,0,"unknown","yes"
"276",15131,35,"management","married","tertiary","no",489,"yes","no","cellular",17,"jul",3,-1,0,"unknown","no"
"277",14347,32,"technician","married","secondary","no",396,"yes","no","cellular",14,"jul",2,-1,0,"unknown","no"
"278",18144,31,"technician","divorced","secondary","no",-174,"no","yes","cellular",30,"jul",10,-1,0,"unknown","no"
"279",21527,57,"entrepreneur","married","secondary","no",1179,"no","no","cellular",19,"aug",2,-1,0,"unknown","no"
"280",16531,32,"housemaid","single","tertiary","no",93,"no","no","cellular",23,"jul",2,-1,0,"unknown","no"
"281",20924,47,"blue-collar","married","secondary","no",1021,"no","no","cellular",13,"aug",3,-1,0,"unknown","no"
"282",2242,32,"admin.","divorced","secondary","yes",-18,"yes","no","unknown",12,"may",3,-1,0,"unknown","no"
"283",8418,36,"housemaid","married","primary","no",191,"yes","no","unknown",3,"jun",1,-1,0,"unknown","no"
"284",44149,25,"blue-collar","single","secondary","no",1857,"yes","no","cellular",13,"jul",2,91,10,"success","yes"
"285",14749,52,"admin.","married","secondary","no",82,"yes","yes","telephone",15,"jul",4,-1,0,"unknown","no"
"286",7683,36,"blue-collar","married","primary","no",287,"yes","no","unknown",30,"may",3,-1,0,"unknown","no"
"287",21935,26,"technician","single","tertiary","no",0,"no","no","cellular",20,"aug",4,-1,0,"unknown","no"
"288",840,36,"admin.","divorced","secondary","no",0,"yes","no","unknown",7,"may",2,-1,0,"unknown","no"
"289",15251,29,"services","married","secondary","no",3220,"no","no","cellular",17,"jul",3,-1,0,"unknown","no"
"290",1333,34,"blue-collar","single","secondary","no",177,"yes","no","unknown",8,"may",1,-1,0,"unknown","no"
"291",38957,31,"admin.","single","tertiary","no",493,"yes","no","cellular",18,"may",1,-1,0,"unknown","no"
"292",32869,33,"technician","married","secondary","no",806,"no","no","cellular",17,"apr",1,-1,0,"unknown","yes"
"293",14162,48,"blue-collar","divorced","primary","no",0,"no","no","cellular",11,"jul",2,-1,0,"unknown","no"
"294",17359,30,"student","single","tertiary","no",146,"no","no","cellular",28,"jul",2,-1,0,"unknown","no"
"295",14933,40,"blue-collar","married","secondary","no",-839,"yes","yes","cellular",16,"jul",2,-1,0,"unknown","yes"
"296",4033,44,"blue-collar","married","primary","no",75,"no","no","unknown",16,"may",3,-1,0,"unknown","no"
"297",34004,42,"management","married","tertiary","no",6060,"yes","no","cellular",30,"apr",1,350,2,"failure","yes"
"298",27082,33,"blue-collar","single","secondary","no",5739,"yes","yes","cellular",21,"nov",1,-1,0,"unknown","no"
"299",6531,30,"services","married","secondary","no",-932,"no","no","unknown",27,"may",3,-1,0,"unknown","no"
"300",1461,34,"management","married","secondary","no",487,"yes","no","unknown",8,"may",2,-1,0,"unknown","no"
"301",21727,42,"management","married","tertiary","no",559,"no","no","cellular",19,"aug",1,-1,0,"unknown","no"
"302",19966,33,"management","married","tertiary","no",2374,"yes","yes","cellular",8,"aug",2,-1,0,"unknown","no"
"303",2712,40,"technician","married","primary","no",819,"yes","no","unknown",13,"may",3,-1,0,"unknown","no"
"304",14708,52,"technician","married","tertiary","no",262,"yes","no","cellular",15,"jul",0,-1,0,"unknown","no"
"305",39448,47,"technician","married","secondary","no",0,"yes","no","cellular",25,"may",1,-1,0,"unknown","no"
"306",17611,44,"blue-collar","divorced","secondary","no",1781,"yes","no","cellular",29,"jul",3,-1,0,"unknown","no"
"307",7133,40,"unemployed","single","secondary","no",75,"yes","no","unknown",29,"may",1,-1,0,"unknown","no"
"308",14367,49,"services","married","primary","no",784,"yes","no","cellular",14,"jul",4,-1,0,"unknown","no"
"309",13784,50,"management","married","tertiary","no",1612,"yes","no","cellular",10,"jul",1,-1,0,"unknown","no"
"310",4841,37,"technician","divorced","secondary","no",1176,"no","yes","unknown",21,"may",2,-1,0,"unknown","no"
"311",45168,48,"admin.","married","secondary","no",178,"no","no","cellular",10,"nov",1,-1,0,"unknown","no"
"312",22311,30,"management","single","tertiary","no",254,"no","no","cellular",21,"aug",1,-1,0,"unknown","no"
"313",4179,26,"blue-collar","single","secondary","no",-5,"no","no","unknown",19,"may",1,-1,0,"unknown","no"
"314",9509,40,"services","single","secondary","no",2936,"no","no","unknown",6,"jun",2,-1,0,"unknown","no"
"315",41776,52,"management","married","primary","no",3343,"no","no","cellular",13,"oct",1,-1,0,"unknown","no"
"316",13327,51,"blue-collar","married","primary","no",1139,"no","yes","cellular",8,"jul",2,-1,0,"unknown","no"
"317",29326,35,"blue-collar","married","primary","no",526,"yes","no","cellular",2,"feb",2,-1,0,"unknown","no"
"318",40452,52,"blue-collar","married","primary","no",1524,"no","no","cellular",3,"jul",6,-1,0,"unknown","yes"
"319",44479,37,"blue-collar","married","secondary","no",80,"yes","yes","unknown",9,"aug",1,461,5,"failure","no"
"320",19319,49,"services","married","secondary","no",153,"no","no","cellular",6,"aug",4,-1,0,"unknown","no"
"321",17677,54,"housemaid","married","primary","no",136,"no","no","cellular",29,"jul",2,-1,0,"unknown","no"
"322",6371,26,"blue-collar","married","secondary","no",284,"yes","no","unknown",27,"may",1,-1,0,"unknown","no"
"323",12560,51,"services","married","secondary","no",-800,"no","no","unknown",3,"jul",1,-1,0,"unknown","no"
"324",25354,56,"retired","married","secondary","no",728,"no","no","cellular",18,"nov",2,110,15,"failure","no"
"325",41975,70,"unknown","married","tertiary","no",353,"no","no","cellular",26,"oct",2,-1,0,"unknown","no"
"326",16087,27,"technician","single","secondary","no",285,"no","no","cellular",22,"jul",1,-1,0,"unknown","no"
"327",37793,47,"self-employed","married","tertiary","no",3,"yes","no","cellular",14,"may",15,-1,0,"unknown","no"
"328",32424,30,"technician","single","secondary","no",411,"yes","no","cellular",16,"apr",1,-1,0,"unknown","no"
"329",33695,37,"management","married","primary","no",6900,"no","no","cellular",21,"apr",2,-1,0,"unknown","no"
"330",41470,78,"retired","married","primary","no",301,"no","no","cellular",7,"sep",2,-1,0,"unknown","no"
"331",107,47,"technician","married","tertiary","no",151,"yes","no","unknown",5,"may",1,-1,0,"unknown","no"
"332",7200,35,"blue-collar","married","secondary","no",809,"yes","yes","unknown",29,"may",1,-1,0,"unknown","no"
"333",17919,39,"technician","married","secondary","no",-1451,"yes","yes","cellular",30,"jul",5,-1,0,"unknown","no"
"334",30307,28,"services","married","secondary","no",462,"yes","yes","cellular",5,"feb",1,-1,0,"unknown","no"
"335",21558,53,"blue-collar","married","secondary","no",6657,"yes","no","cellular",19,"aug",8,-1,0,"unknown","no"
"336",23956,49,"blue-collar","married","secondary","no",0,"no","no","cellular",29,"aug",17,-1,0,"unknown","no"
"337",14223,53,"admin.","divorced","unknown","no",257,"no","no","cellular",11,"jul",2,-1,0,"unknown","yes"
"338",36561,55,"blue-collar","married","primary","no",2102,"yes","no","cellular",12,"may",4,371,1,"failure","no"
"339",13113,42,"blue-collar","married","primary","no",1556,"no","yes","cellular",8,"jul",1,-1,0,"unknown","no"
"340",18359,48,"self-employed","married","secondary","no",884,"yes","no","cellular",31,"jul",2,-1,0,"unknown","no"
"341",4080,52,"admin.","divorced","secondary","no",-342,"no","no","unknown",19,"may",1,-1,0,"unknown","no"
"342",35833,43,"technician","married","secondary","no",0,"no","yes","cellular",8,"may",2,172,5,"failure","no"
"343",16143,43,"management","married","tertiary","no",409,"no","no","cellular",22,"jul",7,-1,0,"unknown","no"
"344",1817,43,"management","married","tertiary","no",291,"yes","no","unknown",9,"may",2,-1,0,"unknown","no"
"345",1844,27,"unemployed","married","primary","no",7459,"yes","no","unknown",9,"may",2,-1,0,"unknown","no"
"346",42821,60,"management","married","unknown","no",264,"no","no","telephone",1,"feb",1,-1,0,"unknown","yes"
"347",16750,52,"blue-collar","married","primary","no",134,"yes","no","cellular",24,"jul",3,-1,0,"unknown","no"
"348",44976,30,"management","single","tertiary","no",502,"no","no","cellular",11,"oct",3,95,6,"success","yes"
"349",40828,33,"admin.","divorced","secondary","no",661,"yes","no","cellular",11,"aug",1,99,7,"failure","no"
"350",19743,43,"management","married","tertiary","no",248,"no","no","cellular",7,"aug",4,-1,0,"unknown","no"
"351",25855,34,"self-employed","married","tertiary","no",5498,"no","no","cellular",19,"nov",1,-1,0,"unknown","no"
"352",3305,57,"entrepreneur","married","secondary","no",1037,"yes","yes","unknown",15,"may",1,-1,0,"unknown","no"
"353",7385,35,"management","single","tertiary","no",870,"yes","no","unknown",29,"may",6,-1,0,"unknown","no"
"354",33190,48,"blue-collar","married","primary","no",346,"yes","no","cellular",20,"apr",1,-1,0,"unknown","no"
"355",21339,40,"management","married","tertiary","no",2935,"yes","no","cellular",18,"aug",2,-1,0,"unknown","no"
"356",30750,27,"admin.","single","secondary","no",6492,"no","no","cellular",6,"feb",6,-1,0,"unknown","no"
"357",42680,81,"retired","married","primary","no",0,"no","no","telephone",15,"jan",1,-1,0,"unknown","no"
"358",22313,52,"retired","married","secondary","no",0,"no","no","cellular",22,"aug",5,-1,0,"unknown","no"
"359",21103,32,"management","single","tertiary","no",1512,"no","yes","cellular",14,"aug",4,-1,0,"unknown","no"
"360",25126,32,"admin.","married","secondary","no",1785,"yes","no","cellular",18,"nov",2,154,6,"other","no"
"361",29266,61,"management","married","tertiary","no",6016,"no","no","cellular",2,"feb",3,-1,0,"unknown","yes"
"362",12539,33,"blue-collar","married","secondary","no",285,"no","yes","unknown",3,"jul",1,-1,0,"unknown","no"
"363",43947,49,"technician","married","tertiary","no",1071,"no","no","cellular",17,"jun",1,-1,0,"unknown","yes"
"364",28876,42,"blue-collar","married","secondary","no",0,"yes","no","cellular",30,"jan",2,-1,0,"unknown","no"
"365",26127,49,"technician","married","secondary","no",0,"yes","no","cellular",19,"nov",2,-1,0,"unknown","no"
"366",27619,30,"self-employed","married","tertiary","no",1036,"yes","yes","cellular",21,"nov",2,-1,0,"unknown","no"
"367",41487,43,"blue-collar","married","secondary","no",2160,"no","no","cellular",8,"sep",1,98,1,"success","yes"
"368",17490,46,"admin.","married","secondary","no",-42,"no","yes","telephone",28,"jul",12,-1,0,"unknown","no"
"369",12911,25,"technician","single","tertiary","no",226,"no","no","cellular",7,"jul",2,-1,0,"unknown","no"
"370",4069,58,"retired","married","primary","no",196,"yes","no","unknown",19,"may",1,-1,0,"unknown","no"
"371",14441,48,"technician","married","secondary","no",764,"yes","no","cellular",14,"jul",5,-1,0,"unknown","no"
"372",34001,53,"admin.","divorced","secondary","no",0,"yes","yes","cellular",30,"apr",2,-1,0,"unknown","no"
"373",4682,40,"self-employed","married","secondary","no",311,"yes","no","unknown",20,"may",2,-1,0,"unknown","no"
"374",31847,27,"admin.","married","secondary","no",1293,"yes","no","cellular",8,"apr",3,-1,0,"unknown","yes"
"375",43333,86,"retired","married","secondary","no",1503,"no","no","telephone",18,"mar",3,101,1,"other","no"
"376",9034,37,"self-employed","single","secondary","no",125,"no","no","unknown",5,"jun",1,-1,0,"unknown","no"
"377",4864,30,"technician","married","tertiary","no",1126,"yes","no","unknown",21,"may",1,-1,0,"unknown","no"
"378",2484,60,"blue-collar","married","primary","no",1262,"yes","yes","unknown",13,"may",1,-1,0,"unknown","yes"
"379",37199,34,"blue-collar","single","primary","no",215,"yes","no","cellular",13,"may",3,-1,0,"unknown","no"
"380",26056,59,"entrepreneur","married","primary","no",0,"no","no","telephone",19,"nov",2,153,1,"failure","no"
"381",21075,51,"services","married","secondary","no",276,"no","no","cellular",14,"aug",2,-1,0,"unknown","no"
"382",16364,42,"admin.","married","secondary","no",-465,"no","yes","cellular",23,"jul",1,-1,0,"unknown","no"
"383",12558,33,"services","single","secondary","no",1038,"no","yes","unknown",3,"jul",1,-1,0,"unknown","no"
"384",26884,32,"admin.","married","tertiary","no",1019,"yes","no","cellular",20,"nov",2,-1,0,"unknown","no"
"385",36694,55,"admin.","married","secondary","no",859,"no","no","telephone",12,"may",6,308,1,"failure","no"
"386",4386,48,"technician","single","secondary","no",479,"no","no","unknown",20,"may",5,-1,0,"unknown","no"
"387",43197,29,"technician","single","tertiary","no",2489,"yes","no","cellular",3,"mar",1,86,5,"failure","yes"
"388",7564,50,"management","married","tertiary","no",11528,"yes","no","unknown",30,"may",1,-1,0,"unknown","no"
"389",3859,41,"services","married","primary","no",124,"yes","no","unknown",16,"may",2,-1,0,"unknown","no"
"390",38601,36,"student","single","secondary","no",3551,"yes","no","telephone",15,"may",9,-1,0,"unknown","no"
"391",23522,42,"management","married","secondary","no",-105,"yes","no","cellular",28,"aug",2,-1,0,"unknown","no"
"392",29438,25,"technician","single","secondary","no",582,"no","yes","cellular",3,"feb",1,-1,0,"unknown","no"
"393",10287,46,"services","married","secondary","no",6913,"no","no","unknown",12,"jun",2,-1,0,"unknown","no"
"394",32324,34,"management","married","tertiary","no",934,"yes","no","cellular",16,"apr",3,-1,0,"unknown","no"
"395",21994,30,"technician","divorced","secondary","no",2403,"no","no","cellular",20,"aug",2,-1,0,"unknown","no"
"396",43258,44,"management","married","unknown","no",282,"no","no","cellular",9,"mar",2,154,3,"success","yes"
"397",40644,27,"management","single","tertiary","no",6791,"no","no","cellular",5,"aug",2,69,26,"other","yes"
"398",24704,47,"blue-collar","divorced","secondary","no",644,"no","yes","cellular",17,"nov",4,109,4,"failure","no"
"399",3388,33,"technician","divorced","primary","no",20,"yes","no","unknown",15,"may",4,-1,0,"unknown","no"
"400",1018,39,"admin.","married","secondary","no",367,"yes","no","unknown",7,"may",1,-1,0,"unknown","no"
"401",22999,51,"blue-collar","married","primary","no",6343,"yes","no","cellular",26,"aug",20,-1,0,"unknown","no"
"402",28263,34,"technician","married","tertiary","no",16992,"yes","no","cellular",29,"jan",1,245,1,"failure","no"
"403",18765,31,"technician","married","tertiary","no",1186,"no","yes","telephone",31,"jul",16,-1,0,"unknown","no"
"404",39398,59,"management","divorced","tertiary","yes",0,"no","no","cellular",22,"may",1,-1,0,"unknown","no"
"405",4839,34,"technician","single","secondary","no",908,"yes","no","unknown",21,"may",1,-1,0,"unknown","no"
"406",43922,31,"management","single","tertiary","no",4533,"no","no","cellular",14,"jun",3,98,3,"other","no"
"407",11872,56,"housemaid","married","primary","no",954,"no","no","unknown",20,"jun",10,-1,0,"unknown","no"
"408",3776,47,"services","married","primary","no",1496,"yes","no","unknown",16,"may",2,-1,0,"unknown","no"
"409",17290,31,"blue-collar","single","secondary","no",0,"no","no","telephone",28,"jul",2,-1,0,"unknown","no"
